video_path,label
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08786.mp4,camera
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08791.mp4,camera
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08817.mp4,camp
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08818.mp4,camp
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08819.mp4,camp
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08820.mp4,camp
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08823.mp4,camp
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08824.mp4,camping
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08825.mp4,camping
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08827.mp4,camping
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08830.mp4,camping
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08841.mp4,canada
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08842.mp4,canada
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08843.mp4,canada
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08844.mp4,canada
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08846.mp4,canada
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08849.mp4,canada
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08859.mp4,cancel
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08860.mp4,cancel
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08861.mp4,cancel
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08862.mp4,cancel
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08863.mp4,cancel
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08865.mp4,cancel
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08866.mp4,cancel
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08868.mp4,cancel
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08889.mp4,candidate
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08890.mp4,candidate
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08891.mp4,candidate
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08893.mp4,candidate
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08894.mp4,candidate
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08898.mp4,candle
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08899.mp4,candle
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08900.mp4,candle
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08902.mp4,candle
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08905.mp4,candle
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08915.mp4,candy
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08916.mp4,candy
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08917.mp4,candy
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08918.mp4,candy
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08919.mp4,candy
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08920.mp4,candy
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08921.mp4,candy
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08924.mp4,candy
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08925.mp4,candy
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08929.mp4,candy
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08935.mp4,can
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08936.mp4,can
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08937.mp4,can
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08938.mp4,can
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08942.mp4,can
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08944.mp4,can
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08955.mp4,can
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08967.mp4,cannot
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08968.mp4,cannot
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08970.mp4,cannot
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08972.mp4,cannot
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08974.mp4,cannot
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08979.mp4,canoe
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08980.mp4,canoe
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08983.mp4,canoe
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/08985.mp4,canoe
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09078.mp4,captain
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09081.mp4,captain
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09085.mp4,captain
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09087.mp4,caption
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09088.mp4,caption
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09091.mp4,caption
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09092.mp4,caption
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09093.mp4,caption
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09095.mp4,caption
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09126.mp4,card
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09127.mp4,card
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09128.mp4,card
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09130.mp4,card
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09131.mp4,card
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09137.mp4,card
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09138.mp4,card
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09151.mp4,cards
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09153.mp4,cards
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09155.mp4,cards
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09179.mp4,careful
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09180.mp4,careful
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09181.mp4,careful
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09182.mp4,careful
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09185.mp4,careful
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09186.mp4,careful
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09188.mp4,careful
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09197.mp4,care
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09198.mp4,care
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09199.mp4,care
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09200.mp4,care
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09209.mp4,care
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09210.mp4,care
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09214.mp4,care
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09216.mp4,careless
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09220.mp4,careless
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09234.mp4,car
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09235.mp4,car
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09237.mp4,car
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09238.mp4,car
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09244.mp4,car
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09249.mp4,car
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09259.mp4,carnival
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09260.mp4,carnival
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09261.mp4,carnival
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09262.mp4,carnival
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09264.mp4,carnival
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09305.mp4,carrot
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09306.mp4,carrot
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09307.mp4,carrot
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09308.mp4,carrot
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09309.mp4,carrot
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09310.mp4,carrot
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09311.mp4,carrot
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09319.mp4,carry
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09320.mp4,carry
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09321.mp4,carry
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09326.mp4,carry
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09328.mp4,carry
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09457.mp4,catch
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09458.mp4,catch
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09459.mp4,catch
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09461.mp4,catch
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09467.mp4,catch
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09468.mp4,catch
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09473.mp4,catch
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09488.mp4,category
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09489.mp4,category
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09490.mp4,category
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09493.mp4,category
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09495.mp4,category
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09501.mp4,caterpillar
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09502.mp4,caterpillar
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09503.mp4,caterpillar
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09507.mp4,caterpillar
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09518.mp4,catholic
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09519.mp4,catholic
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09521.mp4,catholic
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09523.mp4,catholic
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09525.mp4,cat
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09526.mp4,cat
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09528.mp4,cat
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09532.mp4,cat
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09533.mp4,cat
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09538.mp4,cat
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09572.mp4,cause
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09573.mp4,cause
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09574.mp4,cause
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09576.mp4,cause
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09580.mp4,cause
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09625.mp4,ceiling
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09626.mp4,ceiling
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09627.mp4,ceiling
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09628.mp4,ceiling
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09631.mp4,ceiling
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09633.mp4,celebrate
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09634.mp4,celebrate
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09636.mp4,celebrate
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09637.mp4,celebrate
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09640.mp4,celebrate
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09712.mp4,cemetery
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09713.mp4,cemetery
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09715.mp4,cemetery
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09716.mp4,cemetery
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09717.mp4,cemetery
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09721.mp4,center
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09722.mp4,center
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09723.mp4,center
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09725.mp4,center
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09726.mp4,center
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09732.mp4,center
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09735.mp4,cent
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09736.mp4,cent
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09737.mp4,cent
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09740.mp4,cent
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09742.mp4,cent
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09774.mp4,cereal
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09775.mp4,cereal
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09776.mp4,cereal
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09777.mp4,cereal
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09781.mp4,cereal
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09786.mp4,cereal
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09806.mp4,certificate
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09807.mp4,certificate
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09808.mp4,certificate
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09810.mp4,certificate
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09812.mp4,certificate
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09835.mp4,chain
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09836.mp4,chain
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09837.mp4,chain
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09838.mp4,chain
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09840.mp4,chain
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09842.mp4,chain
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09848.mp4,chair
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09849.mp4,chair
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09850.mp4,chair
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09851.mp4,chair
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09854.mp4,chair
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09869.mp4,chair
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09892.mp4,challenge
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09893.mp4,challenge
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09894.mp4,challenge
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09896.mp4,challenge
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09900.mp4,challenge
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09915.mp4,champion
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09916.mp4,champion
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09917.mp4,champion
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09918.mp4,champion
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09919.mp4,champion
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09920.mp4,champion
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09921.mp4,champion
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09922.mp4,champion
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09924.mp4,champion
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09926.mp4,champion
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09934.mp4,chance
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09935.mp4,chance
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09936.mp4,chance
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09943.mp4,chance
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09949.mp4,change
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09950.mp4,change
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09953.mp4,change
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09954.mp4,change
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09955.mp4,change
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09956.mp4,change
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09957.mp4,change
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09960.mp4,change
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09963.mp4,change
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09966.mp4,change
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09967.mp4,change
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/09970.mp4,change
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10005.mp4,chapter
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10007.mp4,chapter
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10008.mp4,chapter
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10013.mp4,chapter
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10015.mp4,character
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10016.mp4,character
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10017.mp4,character
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10019.mp4,character
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10021.mp4,character
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10023.mp4,character
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10089.mp4,chase
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10090.mp4,chase
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10091.mp4,chase
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10093.mp4,chase
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10096.mp4,chase
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10102.mp4,chat
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10104.mp4,chat
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10105.mp4,chat
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10106.mp4,chat
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10107.mp4,chat
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10109.mp4,chat
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10111.mp4,chat
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10112.mp4,chat
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10135.mp4,cheap
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10136.mp4,cheap
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10137.mp4,cheap
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10138.mp4,cheap
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10141.mp4,cheap
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10144.mp4,cheap
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10147.mp4,cheat
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10148.mp4,cheat
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10149.mp4,cheat
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10151.mp4,cheat
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10157.mp4,cheat
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10158.mp4,cheat
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10159.mp4,cheat
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10166.mp4,cheat
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10183.mp4,check
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10184.mp4,check
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10185.mp4,check
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10186.mp4,check
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10187.mp4,check
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10188.mp4,check
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10190.mp4,check
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10192.mp4,check
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10197.mp4,check
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10199.mp4,check
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10250.mp4,cheerleader
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10251.mp4,cheerleader
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10252.mp4,cheerleader
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10266.mp4,cheese
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10267.mp4,cheese
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10268.mp4,cheese
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10269.mp4,cheese
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10271.mp4,cheese
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10275.mp4,cheese
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10296.mp4,chemical
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10297.mp4,chemical
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10298.mp4,chemical
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10300.mp4,chemical
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10301.mp4,chemical
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10308.mp4,chemistry
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10309.mp4,chemistry
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10310.mp4,chemistry
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10311.mp4,chemistry
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10313.mp4,chemistry
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10315.mp4,chemistry
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10337.mp4,cherry
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10339.mp4,cherry
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10340.mp4,cherry
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10343.mp4,cherry
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10389.mp4,chicago
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10391.mp4,chicago
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10393.mp4,chicago
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10397.mp4,chicken
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10400.mp4,chicken
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10405.mp4,chicken
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10412.mp4,chicken
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10443.mp4,child
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10444.mp4,child
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10445.mp4,child
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10446.mp4,child
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10447.mp4,child
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10449.mp4,child
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10450.mp4,child
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10453.mp4,child
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10461.mp4,children
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10462.mp4,children
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10464.mp4,children
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10466.mp4,children
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10467.mp4,children
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10474.mp4,children
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10516.mp4,china
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10517.mp4,china
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10520.mp4,china
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10526.mp4,china
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10579.mp4,chocolate
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10580.mp4,chocolate
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10581.mp4,chocolate
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10583.mp4,chocolate
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10587.mp4,chocolate
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10589.mp4,choice
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10590.mp4,choice
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10591.mp4,choice
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10592.mp4,choice
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10594.mp4,choice
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10595.mp4,choice
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10596.mp4,choice
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10598.mp4,choice
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10599.mp4,choir
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10600.mp4,choir
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10601.mp4,choir
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10602.mp4,choir
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10605.mp4,choir
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10607.mp4,choir
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10609.mp4,choke
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10611.mp4,choke
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10612.mp4,choke
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10614.mp4,choke
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10625.mp4,choose
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10631.mp4,choose
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10632.mp4,choose
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10634.mp4,choose
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10635.mp4,choose
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10636.mp4,choose
C:/Users/deeks_w4ub1k8/Sign2Speech/videos/10637.mp4,choose
